%Stretch1, Stretch2, Sigma, Sigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, Diag_max, Diag_min, Diag_mean, Taper_max, Taper_min, Taper_mean, Skew_max, Skew_min, Skew_mean, dist_lapl_max, dist_lapl_min, dist_lapl_mean, _DROP_TOL_, Iters, Op_Complex, Smoo_Complex, SolveTime, CostEst
6.72,23.95,1e0,1,1,1,23.95,13.049,0.0207669,3.34231,1,0.0695743,0.20588,1,1,1,1,1,1,0,0,0,0.677223,0.000288036,0.0379035,0.1,-1,-1,-1,-1,-1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0.005,68,1.23,1.28,59.49,0
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0.075,-1,-1,-1,-1,-1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0.01,57,1.27,1.32,37.65,0
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0.001,124,1.14,1.19,107.3,0
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0.05,-1,-1,-1,-1,-1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0.1,-1,-1,-1,-1,-1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0.025,36,1.31,1.36,24.35,1
28.07,62.10,1e0,1,1,1,62.1,34.9952,0.00218065,3.80119,1,0.0254128,0.089915,1,1,1,1,1,1,0,0,0,0.704957,4.31618e-05,0.0378825,0,158,1.03,1.07,200.7,0
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0.025,41,1.19,1.23,58.76,1
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0,147,1.03,1.07,264.8,0
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0.001,77,1.09,1.13,92.64,0
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0.05,-1,-1,-1,-1,-1
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0.1,-1,-1,-1,-1,-1
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0.01,48,1.11,1.15,42.99,0
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0.075,-1,-1,-1,-1,-1
4.89,52.98,1e0,1,1,1,52.98,27.2866,0.0125809,3.25936,1,0.0325484,0.162876,1,1,1,1,1,1,0,0,0,0.659187,5.92718e-05,0.037904,0.005,48,1.1,1.14,63.12,0
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0,155,1.03,1.07,315.3,0
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0.075,-1,-1,-1,-1,-1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0.001,75,1.09,1.13,90.27,0
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0.005,50,1.1,1.14,70.16,1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0.05,-1,-1,-1,-1,-1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0.025,45,1.18,1.23,65,1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0.1,-1,-1,-1,-1,-1
4.89,62.10,1e0,1,1,1,62.1,31.8407,0.0107626,3.26825,1,0.0278017,0.153706,1,1,1,1,1,1,0,0,0,0.659394,4.31618e-05,0.0379032,0.01,50,1.11,1.15,66.71,1
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0.075,-1,-1,-1,-1,-1
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0.025,34,1.19,1.23,22.92,1
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0.01,40,1.1,1.15,47.89,0
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0.001,91,1.05,1.09,135.9,0
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0.05,-1,-1,-1,-1,-1
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0.1,-1,-1,-1,-1,-1
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0,99,1.03,1.07,91.59,0
4.89,20.43,1e0,1,1,1,20.43,11.0789,0.03169,3.16592,1,0.0823576,0.240531,1,1,1,1,1,1,0,0,0,0.654977,0.000394557,0.0379093,0.005,43,1.09,1.13,51.46,0
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0.1,-1,-1,-1,-1,-1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0.075,-1,-1,-1,-1,-1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0.005,43,1.08,1.12,41.68,0
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0,91,1.03,1.07,143.3,0
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0.025,33,1.16,1.2,28.7,1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0.05,-1,-1,-1,-1,-1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0.01,34,1.1,1.14,36.14,1
4.18,17.43,1e0,1,1,1,17.43,9.50955,0.0418991,3.05266,1,0.0964819,0.2683,1,1,1,1,1,1,0,0,0,0.638107,0.000539661,0.0379127,0.001,86,1.05,1.08,116.3,0
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0.001,63,1.05,1.09,48.07,0
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0.075,-1,-1,-1,-1,-1
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0.01,24,1.1,1.14,16.91,1
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0.025,22,1.11,1.15,24.46,1
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0,74,1.03,1.07,80.49,0
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0.05,-1,-1,-1,-1,-1
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0.1,-1,-1,-1,-1,-1
1.37,14.87,1e0,1,1,1,14.87,7.96089,0.106349,2.16654,1,0.115729,0.354901,1,1,1,1,1,1,0,0,0,0.40229,0.000736974,0.0379288,0.005,32,1.08,1.13,31.17,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0,200,1.03,1.07,251.6,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0.001,120,1.2,1.25,125.6,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0.075,-1,-1,-1,-1,-1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0.025,26,1.34,1.39,27.19,1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0.05,-1,-1,-1,-1,-1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0.1,-1,-1,-1,-1,-1
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0.005,64,1.28,1.33,63.58,0
62.10,72.79,1e0,1,1,1,72.79,48.1373,0.000859079,3.88326,1,0.0181014,0.0658719,1,1,1,1,1,1,0,0,0,0.706418,3.14263e-05,0.0378766,0.01,45,1.31,1.36,51.84,0
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0.075,-1,-1,-1,-1,-1
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0.01,60,1.19,1.23,52.55,0
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0.025,39,1.25,1.29,35.59,1
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0.005,83,1.11,1.15,84.64,0
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0.05,-1,-1,-1,-1,-1
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0.1,-1,-1,-1,-1,-1
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0,156,1.03,1.07,224.1,0
9.24,62.10,1e0,1,1,1,62.1,32.2461,0.00619057,3.55217,1,0.0275841,0.127374,1,1,1,1,1,1,0,0,0,0.69239,4.31618e-05,0.0378935,0.001,89,1.09,1.13,90.13,0
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0.075,-1,-1,-1,-1,-1
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0.025,29,1.24,1.28,28.53,1
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0,84,1.03,1.07,76.35,0
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0.01,40,1.16,1.2,36.3,0
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0.05,-1,-1,-1,-1,-1
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0.1,-1,-1,-1,-1,-1
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0.001,81,1.04,1.08,65.54,0
9.24,14.87,1e0,1,1,1,14.87,9.15669,0.0246141,3.38194,1,0.0987738,0.228101,1,1,1,1,1,1,0,0,0,0.683893,0.000736974,0.0379032,0.005,54,1.09,1.13,42.15,0
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0.001,33,1.04,1.07,33.5,0
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0.075,-1,-1,-1,-1,-1
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0.01,31,1.04,1.08,19.39,0
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0.025,22,1.12,1.16,20.19,1
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0.05,-1,-1,-1,-1,-1
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0,27,1.03,1.07,18.04,0
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0.1,-1,-1,-1,-1,-1
2.21,3.56,1e0,1,1,1,3.56,2.43897,0.273269,2.14997,1,0.402067,0.605094,1,1,1,1,1,1,0,0,0,0.456173,0.00934155,0.0379304,0.005,33,1.04,1.07,22.68,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0.075,-1,-1,-1,-1,-1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0,169,1.03,1.07,266.2,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0.05,-1,-1,-1,-1,-1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0.1,-1,-1,-1,-1,-1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0.01,66,1.12,1.16,44.44,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0.001,78,1.09,1.13,71.01,0
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0.025,41,1.23,1.27,28.61,1
6.72,72.79,1e0,1,1,1,72.79,37.3349,0.00702175,3.43468,1,0.0236922,0.132363,1,1,1,1,1,1,0,0,0,0.68062,3.14263e-05,0.0378973,0.005,66,1.11,1.15,47.89,0
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0.01,54,1.12,1.17,39.79,0
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0.005,55,1.1,1.14,54.19,0
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0.1,-1,-1,-1,-1,-1
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0.075,-1,-1,-1,-1,-1
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0.05,-1,-1,-1,-1,-1
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0,119,1.03,1.07,154,0
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0.025,37,1.22,1.27,32.59,1
6.72,28.07,1e0,1,1,1,28.07,15.0789,0.0178237,3.36209,1,0.059973,0.192465,1,1,1,1,1,1,0,0,0,0.678232,0.000210185,0.0379025,0.001,90,1.07,1.11,125.8,0
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0.075,-1,-1,-1,-1,-1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0.005,45,1.06,1.1,36.69,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0,50,1.03,1.07,27.87,0
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0.01,45,1.08,1.12,28.25,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0.05,-1,-1,-1,-1,-1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0.025,43,1.11,1.15,27.09,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0.001,47,1.04,1.07,38.47,1
1.17,6.72,1e0,1,1,1,6.72,3.87195,0.238772,1.87732,1,0.25124,0.514934,1,1,1,1,1,1,0,0,0,0.347255,0.00331848,0.0379314,0.1,-1,-1,-1,-1,-1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0.075,-1,-1,-1,-1,-1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0.025,22,1.12,1.16,23.93,1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0.001,40,1.04,1.07,39.09,0
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0.05,-1,-1,-1,-1,-1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0.1,-1,-1,-1,-1,-1
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0,39,1.03,1.07,53.68,0
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0.01,28,1.07,1.11,33.19,0
2.59,5.74,1e0,1,1,1,5.74,3.54859,0.165312,2.45763,1,0.271644,0.485071,1,1,1,1,1,1,0,0,0,0.529157,0.00438272,0.0379262,0.005,38,1.04,1.08,43.94,0
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0,40,1.03,1.07,45.92,0
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0.075,-1,-1,-1,-1,-1
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0.025,24,1.12,1.17,23.59,1
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0.05,-1,-1,-1,-1,-1
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0.1,-1,-1,-1,-1,-1
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0.01,30,1.07,1.11,20.67,0
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0.005,39,1.04,1.08,43.89,0
3.04,5.74,1e0,1,1,1,5.74,3.62605,0.146899,2.56333,1,0.263556,0.466891,1,1,1,1,1,1,0,0,0,0.556208,0.00438272,0.0379245,0.001,40,1.04,1.07,36.02,0
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0,200,1.03,1.07,235.6,0
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0.075,-1,-1,-1,-1,-1
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0.05,-1,-1,-1,-1,-1
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0.01,47,1.29,1.34,41.08,0
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0.005,70,1.26,1.3,67.53,0
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0.1,-1,-1,-1,-1,-1
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0.001,146,1.17,1.22,143.8,0
32.90,100.00,1e0,1,1,1,100,54.0242,0.00116826,3.84357,1,0.0164522,0.0721613,1,1,1,1,1,1,0,0,0,0.705731,1.66583e-05,0.0378794,0.025,32,1.32,1.37,21.18,1
1.61,1.61,1e0,1,1,1,1.61,1.42986,0.58719,1.52206,1,0.696496,0.826607,1,1,1,1,1,1,0,0,0,0.291003,0.0202541,0.0379351,0.075,-1,-1,-1,-1,-1
